"fecha","anio","mes","latitud","longitud","profundidad","magnitud","categoria_magnitud","categoria_profundidad","sismo_mayor_5","sismo_mayor_6","region_asignada","metodo_asignacion_region","macrozona","region_id"
2015-09-17,2015,9,-30.94,-71.64,29,5.2,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-18,2015,9,-31.45,-71.53,45,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-18,2015,9,-31.38,-71.56,41,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-18,2015,9,-32.06,-72.1,33,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-18,2015,9,-30.87,-71.27,45,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-19,2015,9,-31.54,-71.77,32,5.4,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-19,2015,9,-31.13,-71.58,34,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-19,2015,9,-32.33,-71.91,27,6.3,"6.0 o más","Superficial",1,1,"Valparaíso","Región más cercana","Centro","region_16"
2015-09-19,2015,9,-30.73,-71.3,28,4.8,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-20,2015,9,-30.79,-71.32,48,5.5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-20,2015,9,-30.6,-71.61,32,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-20,2015,9,-30.59,-71.74,38,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-21,2015,9,-31.76,-71.74,41,6.2,"6.0 o más","Intermedio",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-21,2015,9,-30.66,-71.41,39,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-21,2015,9,-30.73,-71.34,30,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-21,2015,9,-30.97,-71.47,32,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-21,2015,9,-31.11,-71.79,30,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-21,2015,9,-31.76,-71.55,13,6.7,"6.0 o más","Superficial",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-21,2015,9,-31.09,-71.77,31,5.8,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-21,2015,9,-31.77,-71.6,36,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-22,2015,9,-31.45,-71.13,63,6.2,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-22,2015,9,-32.24,-71.77,25,4.5,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2015-09-22,2015,9,-31.02,-71.57,44,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-24,2015,9,-30.7,-71.4,50,5.4,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-26,2015,9,-30.79,-71.42,40,6.3,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-26,2015,9,-30.72,-71.39,50,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-26,2015,9,-30.82,-71.41,50,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-27,2015,9,-30.73,-71.47,43,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-27,2015,9,-31.67,-71.7,37,5.3,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-09-27,2015,9,-30.91,-71.44,43,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-09-29,2015,9,-31.79,-71.38,29,4.2,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-01,2015,10,-30.72,-71.43,48,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-01,2015,10,-31.76,-71.35,48,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-03,2015,10,-30.37,-71.37,34,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-04,2015,10,-30.66,-71.63,30,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-05,2015,10,-30.35,-71.47,29,6.1,"6.0 o más","Superficial",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-06,2015,10,-31.52,-71.45,15,5.1,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-06,2015,10,-30.85,-71.46,46,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-07,2015,10,-30.3,-71.23,24,5.2,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-09,2015,10,-30.82,-71.42,48,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-09,2015,10,-31.52,-71.49,45,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-09,2015,10,-31.76,-71.71,36,5.5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-10-11,2015,10,-30.71,-71.44,48,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-11,2015,10,-30.69,-71.41,48,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-12,2015,10,-31.18,-71.79,39,5.4,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-10-12,2015,10,-31.19,-71.79,31,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-10-12,2015,10,-30.76,-71.37,54,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-15,2015,10,-30.86,-71.73,46,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-10-19,2015,10,-30.71,-71.43,50,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-20,2015,10,-30.76,-71.46,50,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-20,2015,10,-30.74,-71.44,50,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-21,2015,10,-30.83,-71.38,50,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-24,2015,10,-31.44,-71.43,51,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-10-28,2015,10,-30.85,-71.38,52,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-05,2015,11,-30.68,-71.39,41,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-07,2015,11,-30.87,-71.43,48,6.8,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-07,2015,11,-30.77,-71.36,47,4.9,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-07,2015,11,-30.72,-71.37,48,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-07,2015,11,-30.83,-71.4,49,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-07,2015,11,-30.71,-71.39,47,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-10,2015,11,-30.8,-71.46,57,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-11,2015,11,-31.77,-71.52,35,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-11-15,2015,11,-30.71,-71.38,50,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-17,2015,11,-30.68,-71.36,54,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-11-21,2015,11,-30.61,-71.8,35,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Región más cercana","Norte","region_7"
2015-12-07,2015,12,-31.13,-71.26,47,5.5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-08,2015,12,-30.84,-71.71,40,5.6,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2015-12-17,2015,12,-30.75,-71.39,53,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-19,2015,12,-30.64,-71.31,50,6,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-20,2015,12,-30.59,-71.25,62,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-22,2015,12,-30.8,-71.25,62,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-25,2015,12,-30.59,-71.29,60,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2015-12-27,2015,12,-30.63,-71.16,59,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-01-09,2016,1,-19.83,-69.12,104,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-01-27,2016,1,-19.19,-69.37,105,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-10-25,2016,10,-26.75,-71.07,15,4.9,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2016-03-07,2016,3,-27.02,-70.83,58,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2016-01-07,2016,1,-41.72,-74.15,41,5.3,"5.0 a 5.9","Intermedio",1,0,"Los Lagos","Región más cercana","Sur","region_9"
2016-01-08,2016,1,-41.71,-74.12,42,4.5,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2016-06-05,2016,6,-29.37,-71.65,53,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-05-08,2016,5,-24.71,-69.47,88,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-07-25,2016,7,-33.41,-70.3,101,4.9,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2016-03-09,2016,3,-34.79,-71.84,41,4.3,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2016-01-21,2016,1,-30.51,-71.22,57,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-11-10,2016,11,-19.13,-69.42,96,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-07-10,2016,7,-21.14,-68.87,110,4.7,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-11-14,2016,11,-21.15,-69.97,49,4.4,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-02-12,2016,2,-19.94,-70.31,53,5,"5.0 a 5.9","Intermedio",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-03-23,2016,3,-30.39,-71.64,30,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-04-18,2016,4,-32.43,-71.43,41,4.1,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2016-09-22,2016,9,-20.21,-69.25,100,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-09-24,2016,9,-21.59,-68.53,114,4.9,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-08-21,2016,8,-19.29,-69.65,82,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-12-27,2016,12,-43.5,-74.3,23,4.9,"4.0 a 4.9","Superficial",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2016-11-08,2016,11,-25.43,-70.03,57,4.9,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-01-26,2016,1,-30.72,-71.45,48,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-07-26,2016,7,-19.09,-69.93,73,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-24,2016,2,-29.8,-71.48,38,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-12-26,2016,12,-28.41,-71.35,40,4.2,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2016-09-06,2016,9,-21.32,-67.97,173,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Región más cercana","Norte","region_1"
2016-01-14,2016,1,-28.65,-70.08,110,4.2,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2016-11-08,2016,11,-36.65,-73.57,10,4.7,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2016-08-08,2016,8,-24.12,-68.23,135,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-01-26,2016,1,-32.65,-71.85,30,5.1,"5.0 a 5.9","Intermedio",1,0,"Valparaíso","Región más cercana","Centro","region_16"
2016-06-03,2016,6,-18.97,-70.12,52,4.1,"4.0 a 4.9","Intermedio",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2016-09-21,2016,9,-30.17,-70.76,88,4.2,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-02-01,2016,2,-20.16,-70.49,36,4.3,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-08-14,2016,8,-20.65,-69.12,111,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-01-30,2016,1,-30.17,-71.62,42,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-01-16,2016,1,-41.73,-73.99,45,4,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2016-10-14,2016,10,-21.89,-68.42,116,4.6,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-08-29,2016,8,-18.4,-69.7,112,4.4,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2016-06-14,2016,6,-21.13,-68.92,114,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-06-23,2016,6,-20.47,-68.89,107,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-16,2016,2,-30.27,-71.27,59,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-10-02,2016,10,-21.29,-68.84,114,4.1,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-03-12,2016,3,-21.07,-70.1,74,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-03-25,2016,3,-35.18,-71.14,96,4.6,"4.0 a 4.9","Profundo",0,0,"Maule","Dentro del polígono regional","Centro","region_12"
2016-04-02,2016,4,-29.85,-71.27,45,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-07-03,2016,7,-21.09,-68.79,114,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-11-13,2016,11,-29.26,-67.9,140,5.7,"5.0 a 5.9","Profundo",1,0,"Atacama","Región más cercana","Norte","region_4"
2016-10-06,2016,10,-20.25,-69.18,94,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-23,2016,2,-33.21,-71.39,56,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2016-05-06,2016,5,-30.4,-71.24,59,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-05-08,2016,5,-32.77,-71.53,39,4.6,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2016-07-06,2016,7,-20.43,-69.31,94,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-01-28,2016,1,-29.73,-71.63,49,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-05-27,2016,5,-19.67,-69.08,110,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-09-27,2016,9,-23.09,-70.6,30,4.7,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2016-01-05,2016,1,-20.01,-69.15,101,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-20,2016,2,-32.5,-70.01,129,4.9,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2016-10-27,2016,10,-22.2,-68.45,127,4.8,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-03-14,2016,3,-26.14,-70.64,39,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2016-11-02,2016,11,-22.47,-68.51,134,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-08-14,2016,8,-20.21,-69.27,105,5.1,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-08-19,2016,8,-21.05,-70.25,38,4.2,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-11-07,2016,11,-28.12,-70.71,54,4.1,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2016-03-04,2016,3,-20.89,-70.44,61,4.2,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-01-10,2016,1,-36.4,-72.73,39,4.9,"4.0 a 4.9","Intermedio",0,0,"Ñuble","Dentro del polígono regional","Sur","region_13"
2016-01-17,2016,1,-26.44,-70.87,55,4.2,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2016-08-19,2016,8,-20.59,-68.92,110,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-07-05,2016,7,-20.16,-71.01,30,4.9,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2016-03-04,2016,3,-19.01,-70.48,49,4.3,"4.0 a 4.9","Intermedio",0,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2016-03-10,2016,3,-18.83,-69.54,90,5,"5.0 a 5.9","Profundo",1,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2016-03-19,2016,3,-33.17,-71.82,31,4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2016-12-01,2016,12,-34.12,-71.3,56,4,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2016-11-09,2016,11,-36.58,-73.55,28,4.9,"4.0 a 4.9","Superficial",0,0,"Biobío","Región más cercana","Sur","region_6"
2016-01-13,2016,1,-19.28,-70.13,53,4.8,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-20,2016,2,-18.96,-70.18,72,4.2,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2016-09-07,2016,9,-20.05,-69.09,113,5.3,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-05-07,2016,5,-33.93,-71.48,52,4.2,"4.0 a 4.9","Intermedio",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2016-09-15,2016,9,-20.36,-69.54,72,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-02-24,2016,2,-29.96,-71.66,39,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-12-12,2016,12,-29.76,-71.31,51,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-06-18,2016,6,-24.19,-67.5,199,6,"6.0 o más","Profundo",1,1,"Antofagasta","Región más cercana","Norte","region_1"
2016-03-03,2016,3,-19.14,-69.27,112,4.7,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-03-03,2016,3,-30.16,-71.44,32,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2016-07-12,2016,7,-42.2,-73.38,40,4.5,"4.0 a 4.9","Intermedio",0,0,"Los Lagos","Región más cercana","Sur","region_9"
2016-09-08,2016,9,-21.8,-68.62,121,5,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-07-06,2016,7,-30.38,-71.38,49,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2016-03-11,2016,3,-25.84,-70.27,66,4.2,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-06-07,2016,6,-25.87,-69.49,84,4.1,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-05-11,2016,5,-27.95,-71.13,29,4.6,"4.0 a 4.9","Superficial",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2016-11-03,2016,11,-19.34,-69.35,110,5,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2016-09-03,2016,9,-22.13,-69.89,72,4.3,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2016-02-10,2016,2,-36.85,-74.14,30,4.4,"4.0 a 4.9","Intermedio",0,0,"Biobío","Región más cercana","Sur","region_6"
2016-07-16,2016,7,-21.35,-69.98,39,4.3,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
